TIdx,Pop,n_fused,n_parental,n_resistant,n_yellow,n_green,n_red, fuseProb, dieProb, birthProb

TIdx,Pop,n_fused,n_parental,n_resistant,n_yellow,n_green,n_red, fuseProb, dieProb, birthProb

13800.0, 9944.0, 1347.0, 3246.0, 5351.0, 212.0, 3558.0, 6174.0, 1.0E-5, 0.01, 0.2
13900.0, 9950.0, 1306.0, 3224.0, 5420.0, 199.0, 3529.0, 6222.0, 1.0E-5, 0.01, 0.2
14000.0, 9940.0, 1256.0, 3307.0, 5377.0, 167.0, 3603.0, 6170.0, 1.0E-5, 0.01, 0.2
14100.0, 9941.0, 1245.0, 3304.0, 5392.0, 192.0, 3572.0, 6177.0, 1.0E-5, 0.01, 0.2
14200.0, 9954.0, 1285.0, 3351.0, 5318.0, 202.0, 3607.0, 6145.0, 1.0E-5, 0.01, 0.2
14300.0, 9953.0, 1286.0, 3426.0, 5241.0, 209.0, 3679.0, 6065.0, 1.0E-5, 0.01, 0.2
14400.0, 9934.0, 1337.0, 3372.0, 5225.0, 229.0, 3659.0, 6046.0, 1.0E-5, 0.01, 0.2
14500.0, 9943.0, 1387.0, 3404.0, 5152.0, 233.0, 3705.0, 6005.0, 1.0E-5, 0.01, 0.2
14600.0, 9945.0, 1383.0, 3433.0, 5129.0, 240.0, 3746.0, 5959.0, 1.0E-5, 0.01, 0.2
14700.0, 9939.0, 1423.0, 3406.0, 5110.0, 253.0, 3748.0, 5938.0, 1.0E-5, 0.01, 0.2
14800.0, 9937.0, 1413.0, 3464.0, 5060.0, 246.0, 3809.0, 5882.0, 1.0E-5, 0.01, 0.2
14900.0, 9935.0, 1364.0, 3468.0, 5103.0, 242.0, 3780.0, 5913.0, 1.0E-5, 0.01, 0.2
15000.0, 9938.0, 1400.0, 3441.0, 5097.0, 243.0, 3750.0, 5945.0, 1.0E-5, 0.01, 0.2
15100.0, 9942.0, 1425.0, 3468.0, 5049.0, 260.0, 3764.0, 5918.0, 1.0E-5, 0.01, 0.2
15200.0, 9936.0, 1424.0, 3572.0, 4940.0, 259.0, 3876.0, 5801.0, 1.0E-5, 0.01, 0.2
15300.0, 9927.0, 1427.0, 3538.0, 4962.0, 251.0, 3824.0, 5852.0, 1.0E-5, 0.01, 0.2
15400.0, 9944.0, 1392.0, 3621.0, 4931.0, 240.0, 3920.0, 5784.0, 1.0E-5, 0.01, 0.2
15500.0, 9932.0, 1452.0, 3555.0, 4925.0, 274.0, 3893.0, 5765.0, 1.0E-5, 0.01, 0.2
